cellID,DoG_effectiveAR,DoG_majorAxisPix,DoG_minorAxisPix,DoG_effectiveThetaDeg,DoG_R2,Gabor_AR,Gabor_R2,Gabor_AR_raw,AR_difference_DoG_minus_Gabor,AR_ratio_DoG_over_Gabor,DoG_larger_AR,Gabor_larger_AR
1616,2.41988838268266,2.00754955306363,0.829604194734835,139.462658589699,0.654280778868274,1.35593333560093,0.662340434398358,0.737499384183823,1.06395504708173,1.78466619202205,1,0
1618,1.84004265563393,2.34244961982103,1.27304093339837,111.691657256943,0.496039567821515,1.07699870378045,0.491412095585431,1.07699870378045,0.76304395185348,1.708491058694,1,0
1619,1.96750287235493,1.79292165341611,0.911267616738034,1.24572817057185,0.811876342668738,1.05238402627167,0.822553966198286,0.950223468844114,0.915118846083262,1.86956740432986,1,0
1620,2.34838026638183,2.1055675862852,0.896604189886702,28.2554136641787,0.576492407510227,2.32875027582358,0.59786879790656,2.32875027582358,0.0196299905582502,1.00842940986934,1,0
1621,1.08805031054403,1.76553253671784,1.62265707716684,107.698361514331,0.88296147553564,1.63594141169268,0.899550008406029,1.63594141169268,-0.54789110114865,0.665091245179889,0,1
1622,1.59915752298568,3.34422753640477,2.09124335053684,2.55497828248335,0.890035014007029,1.51602746067568,0.915607854749852,1.51602746067568,0.08313006231,1.05483414018962,1,0
1623,2.86736692540242,4.50456157897621,1.57097493839022,155.953890614778,0.668166806259536,1.86069962905251,0.569197897864365,0.53743225633318,1.00666729634991,1.54101547645416,1,0
1635,1.71153060665264,2.77215353964368,1.6196926475451,60.9715804165993,0.735855986475964,1.06845181147651,0.717644692337638,0.935933646476844,0.643078795176129,1.60187908174113,1,0
1641,2.35213501226323,3.25656159464018,1.38451303928626,6.29870099831169,0.724599456470652,2.73823073417704,0.641714223953975,2.73823073417704,-0.38609572191381,0.858998105201734,0,1
1642,1.52210646671751,3.74860189573015,2.46277246545977,0.221481170199866,0.651670329163168,1.15447961778808,0.642856240293507,0.866191125934253,0.367626848929433,1.31843511419785,1,0
1644,1.40074891410811,1.92614641254392,1.37508328091073,119.316787609596,0.571018312054879,1.07158698722469,0.567605786758496,1.07158698722469,0.32916192688342,1.30717238153098,1,0
1645,3.22600537251006,3.27362768720028,1.01476200724773,177.425852028225,0.615041795638972,2.70050313350636,0.613114719246435,2.70050313350636,0.5255022390037,1.19459419709,1,0
1646,1.6606102630967,2.65074237989177,1.59624593367782,69.0626727072926,0.818634907276538,1.09566869244765,0.801750114319044,0.91268465266272,0.56494157064905,1.51561350118256,1,0
1672,1.55860574601907,2.58830715925125,1.66065547099528,12.4693053978283,0.722601856410107,1.33365706585208,0.765657977798864,0.749817944661129,0.224948680166988,1.16867055701704,1,0
1762,1.69918860920046,5.34737940609253,3.14701933448617,29.9426744680341,0.605638456558816,1.79818612780038,0.510167342150103,0.556115957374915,-0.0989975185999206,0.944945900166064,0,1
1792,2.44152679816431,4.03359836739112,1.65208031729319,152.699568593136,0.827063463895449,2.06501614576256,0.798000706792476,2.06501614576256,0.37651065240175,1.18232818817148,1,0
1797,2.14577401118259,3.81655416804458,1.77863752107855,26.9071609784267,0.720476048900385,1.28795485686196,0.697867513724368,1.28795485686196,0.85781915432063,1.666032003956,1,0
1805,1.25030307863223,2.43014181699221,1.94364219245999,62.5334541362474,0.828335292239342,1.16724595117475,0.752063223122941,0.856717471577921,0.0830571274574767,1.07115649223189,1,0
1808,1.37805241921471,1.54212015998651,1.11905769220688,168.879606404656,0.924079083187368,1.31008259390976,0.875734296518639,1.31008259390976,0.0679698253049499,1.0518820917253,1,0
1810,2.56583314145692,2.77868301568271,1.08295546221877,175.395447510086,0.671889103351205,1.04937483553753,0.592587491113597,1.04937483553753,1.51645830591939,2.44510641437538,1,0
1813,2.19564155668758,2.72238924138708,1.23990604618277,36.3907540606233,0.568654863383257,1.43645785133422,0.567487574556936,1.43645785133422,0.75918370535336,1.52851095119026,1,0
1815,1.29344199754751,1.92181160847778,1.485811974655,147.168335061197,0.888504067898695,2.14257728933196,0.910467413473732,2.14257728933196,-0.84913529178445,0.603685105777816,0,1
1816,1.31038600782622,3.02385971570339,2.3076098933013,167.076211042325,0.867722053302974,1.06211613351252,0.84855323090809,1.06211613351252,0.2482698743137,1.23375021476479,1,0
1818,2.57476197223649,4.34879921751552,1.68901019372213,159.040411953762,0.727613159890426,2.4970774104844,0.725093904535277,2.4970774104844,0.0776845617520903,1.03111019363113,1,0
1820,1.22673345268505,4.03610874192136,3.29012690824336,146.573042923506,0.407349133287226,2.32271919507798,0.0776547939886643,2.32271919507798,-1.09598574239293,0.528145397551539,0,1
1821,1.9984423981304,4.92089479492916,2.46236508969826,137.340751230332,0.625732238775738,2.83302864180434,0.606639422976541,2.83302864180434,-0.83458624367394,0.705408469452537,0,1
1822,1.61567205398106,2.39953900367344,1.48516463954484,163.041851887097,0.788667368140949,2.10690698273905,0.768570717298611,2.10690698273905,-0.49123492875799,0.766845459822166,0,1
1826,1.60367454062637,2.19092173488461,1.36618851230804,169.546376027688,0.959576948634937,1.08743039816112,0.930059544588937,1.08743039816112,0.51624414246525,1.47473764145111,1,0
1827,1.28559712566387,3.00536001749576,2.33771525892594,126.597121326054,0.90087039971359,1.70472031053828,0.859376417930874,0.586606491292546,-0.41912318487441,0.754139619101465,0,1
1828,1.78783126627907,2.67842040880473,1.49813937104881,38.7404561567604,0.772458598243126,1.25180473069449,0.703899247500261,0.798846637562398,0.536026535584576,1.42820299559596,1,0
1831,1.83956945846823,4.66931502280439,2.53826513661106,179.041152764881,0.646553775283688,2.46862952895935,0.564873009411646,0.405083058542831,-0.629060070491116,0.74517842263829,0,1
1832,1.61595580617831,3.69893173115064,2.28900550188839,165.514944199597,0.760003383207759,2.99999999530673,0.69044574888084,2.99999999530673,-1.38404418912842,0.53865193623545,0,1
1833,3.54804676364457,4.07661361453975,1.14897403729601,8.86419421011828,0.811483436249943,1.39548945396781,0.809385875844844,0.716594451614587,2.15255730967676,2.54251062489679,1,0
1834,2.03340850499305,3.33581466125603,1.64050393861583,171.110389480005,0.765557305019962,1.11246726831559,0.714858207336965,1.11246726831559,0.92094123667746,1.82783670397051,1,0
1836,2.40683870758453,2.0371330023156,0.846393651513123,173.488375466695,0.843436290444855,1.66682871036637,0.842735068655469,0.599941669939317,0.740009997218157,1.44396283350285,1,0
1839,2.20181390576787,3.56748946626029,1.62025022047272,7.94515242955788,0.744078133320856,1.88288347556953,0.708987026920793,0.531100311291181,0.318930430198336,1.16938405075857,1,0
1840,2.13896301863553,2.37372400061088,1.10975457730219,24.1084304828455,0.650616502993272,1.10505953928469,0.655208638739446,1.10505953928469,1.03390347935084,1.93560884513072,1,0
1841,1.18008769743095,2.85076220412171,2.41572063697285,144.061157424938,0.626268948988844,1.12318885664836,0.711860632247171,1.12318885664836,0.0568988407825899,1.05065830242688,1,0
1842,1.13270184104078,3.00556139157423,2.65344443054192,151.358528054731,0.822201121497915,1.0132151026275,0.523709223960177,1.0132151026275,0.11948673841328,1.11792830377619,1,0
1845,3.63761966013799,2.6401569591681,0.72579247030679,4.48318152144606,0.74903750234634,1.25680001604007,0.765698501171477,0.795671536630629,2.38081964409792,2.89435042465978,1,0
1847,3.19141228019179,2.44511139877172,0.766153409243878,178.282033945205,0.735770419805113,1.8772200642227,0.714287203316437,0.532702595214412,1.31419221596909,1.70007360405731,1,0
1850,1.43537715064271,3.25947706755692,2.27081576859256,173.574115095315,0.795276979311898,1.7391747119623,0.766267026092782,0.574985361230158,-0.303797561319592,0.825320849463813,0,1
1851,1.39831175594154,3.1364500786822,2.243026324677,162.41207592162,0.718039563789495,2.99999999999998,0.45403579357774,2.99999999999998,-1.60168824405844,0.466103918647183,0,1
1852,1.32458540948416,2.22989001903224,1.68346261635226,151.125998792019,0.602982520463831,1.1033136529247,0.5773484427065,0.906360577836742,0.221271756559458,1.20055199713418,1,0
1855,1.66582264148658,2.54945167505227,1.53044604603112,138.756538045546,0.886226988079712,1.76994766283563,0.865681433205296,1.76994766283563,-0.10412502134905,0.941170564793859,0,1
1856,1.64999034391933,3.14926757541822,1.90865818519735,173.949944545201,0.848018070225146,1.05745847873982,0.814897561498347,1.05745847873982,0.59253186517951,1.56033582130396,1,0
1859,1.94443203650233,3.70398034151585,1.90491633134096,87.1857835942536,0.707084463783965,1.04181841753237,0.684576217975423,1.04181841753237,0.90261361896996,1.86638285883626,1,0
1860,1.54263534838391,2.808719103852,1.8207278257914,109.49437929132,0.589091093513407,1.48010916538605,0.57100377692244,0.675625841246089,0.0625261829978552,1.04224430498783,1,0
1861,1.49694972425691,3.17982575109631,2.12420343821152,6.92484951138553,0.767244983644814,1.58246821048112,0.815822973200044,1.58246821048112,-0.08551848622421,0.945958796734242,0,1
1862,2.14682599930864,2.65890706977347,1.23852937808176,28.7251799238882,0.914039661531658,1.23262402530839,0.775217796012332,1.23262402530839,0.91420197400025,1.74167138983968,1,0
1863,1.53761618953219,2.79616427552471,1.81850600595941,2.55733251713517,0.75751011177259,1.18842226396643,0.689730679373359,1.18842226396643,0.34919392556576,1.29382984159208,1,0
1865,1.36585558038575,2.48887602072237,1.82221023691206,122.733410923596,0.593294956342606,1.04932436779007,0.610438896223189,1.04932436779007,0.31653121259568,1.30165239873568,1,0
